transaction_id,region,pricing_amount,consumer_rating,regional_demand_index,discount_percentage
TXN_000037,Bangalore,84.00560833918048,3.085508085894965,59.899654666511275,5
TXN_000038,Mumbai,365.13799055132404,4.586298633876041,59.65737618557181,10
TXN_000039,Delhi,23.30975740325023,1.7851772092442681,61.42414900881229,5
TXN_000040,Chennai,183.50275712490344,1.090258046821389,65.28623527657099,10
TXN_000041,Mumbai,516.133246920255,4.446659538796403,48.97237054734266,5
TXN_000042,Chennai,143.2044290421278,3.308468329551626,67.76799222616174,15
TXN_000043,Delhi,434.27096793786785,4.56263382184737,40.4653687325374,0
TXN_000044,Delhi,28.050925744373608,3.3877808936526903,43.97092004991982,15
TXN_000045,Mumbai,101.39732784459441,4.24064435983881,85.62751321407876,10
TXN_000046,Delhi,65.19775198260331,2.7186934534205918,53.878551126253484,10
TXN_000047,Bangalore,216.85678446097106,3.999439725153075,68.75423221183442,15
TXN_000048,Delhi,616.8614268262523,4.6521658675594235,80.37948470912347,0
TXN_000049,Chennai,64.46404213754771,3.288491854888825,32.22652705465829,0
TXN_000050,Chennai,179.27318897450473,1.7231406022495181,73.51495416186852,25
TXN_000051,Chennai,53.11526227014195,2.0751904601207927,67.78732327511125,5
TXN_000052,Chennai,144.97531132219376,1.7945783075896231,79.68476737119647,25
TXN_000053,Bangalore,113.52427522584829,1.9874281103829317,45.82172206002447,0
TXN_000054,Hyderabad,556.3611696362173,2.2256617974041455,77.41505588345535,15
TXN_000055,Mumbai,160.67591420566,3.220535147012754,51.12702682076772,5
TXN_000056,Chennai,84.50356651293659,3.351966517855331,72.65733377131988,15
TXN_000057,Delhi,38.17196653634302,2.7059989889674445,59.56774757094672,25
TXN_000058,Chennai,44.598029558215444,3.4616831192833417,69.24922567722166,10
TXN_000059,Delhi,58.295191271132346,1.3262997024454637,60.586430199661834,15
TXN_000060,Delhi,63.345767834205475,1.3511529482326399,37.92718098975925,25
TXN_000061,Chennai,305.18532413946656,1.6873178414306338,22.553471724674438,25
TXN_000062,Bangalore,143.56452276751918,3.072309992161379,62.51898640780189,25
TXN_000063,Delhi,131.15879671781653,1.8559787147932543,56.835179548423824,10
TXN_000064,Delhi,38.285975951194686,2.1331376139703093,64.77865141704352,10
TXN_000065,Chennai,315.0666746232631,2.6012513446919763,56.974158409877106,10
TXN_000066,Delhi,212.4601417810791,4.24746449604152,84.21692859261384,5
TXN_000067,Delhi,30.510003907927448,1.0554485436514405,62.76644553393965,10
TXN_000068,Chennai,204.56553509036814,3.5975152809464896,54.63662726900802,10
TXN_000069,Chennai,137.63754509260758,3.6755061241627414,64.0483567961624,10
TXN_000070,Mumbai,32.78881182045024,4.194623121426546,54.855902437424334,15
TXN_000071,Bangalore,111.95661809100537,4.731011756241253,61.115162809367845,10
TXN_000072,Bangalore,119.44982276224026,1.0805513957971593,45.390237753169984,5
TXN_000073,Delhi,47.18773664327247,1.6151348220528647,59.89697757768474,25
TXN_000074,Bangalore,456.9795391099244,4.544685176223972,54.2657712475779,15
TXN_000075,Delhi,304.54337123520276,2.8340742487480615,46.52716049557584,0
TXN_000076,Mumbai,185.8556585390327,3.258362555733854,83.7088304168717,10
TXN_000077,Chennai,113.06693595033285,3.6521088148925895,46.99517556071801,25
TXN_000078,Chennai,99.59445076352661,3.7162664179825495,60.08357068130325,25
TXN_000079,Chennai,177.89110014710877,4.726961613266033,50.36630358061491,15
TXN_000080,Bangalore,138.26112114556886,4.987797669646678,63.5644736505585,0
TXN_000081,Mumbai,29.644479504068983,3.880629843723761,44.707378386372994,5
TXN_000082,Bangalore,127.77056329010531,2.1488848368206033,70.08428188722661,25
TXN_000083,Bangalore,266.2969682552199,4.519009609177374,84.4338742363061,25
TXN_000084,Mumbai,112.21692426983451,1.1968836581630464,49.92552915479196,25
TXN_000085,Mumbai,28.003246026267398,1.9243234114979848,74.60362635217585,25
TXN_000086,Mumbai,251.46201602168554,4.58954286985486,55.417447867251724,15
TXN_000087,Mumbai,53.727460052881106,2.02476605775742,78.06949345291304,0
TXN_000088,Chennai,64.88646361225554,1.8826042384869939,86.26198783315189,25
TXN_000089,Hyderabad,46.995791512610246,1.552501172560989,57.195539859498496,5
TXN_000090,Hyderabad,80.11979157075714,4.436447030587666,41.75680702926418,5
TXN_000091,Mumbai,232.05076217247742,3.000233036764347,71.37701264923308,10
TXN_000092,Hyderabad,129.90358002860643,3.699572812216619,62.69300649532939,25
TXN_000093,Hyderabad,54.389575218063264,1.9562655363001187,66.02149401333169,25
TXN_000094,Mumbai,335.35136018982314,4.0321616840448655,55.921859497867615,25
TXN_000095,Hyderabad,337.51775766197517,4.040022179848394,49.386086176071615,25
TXN_000096,Bangalore,326.7020270153655,2.2503920996332005,73.92417817160369,25
TXN_000097,Delhi,60.928124961038115,2.6427305320411314,63.837479934672395,5
TXN_000098,Delhi,110.01393446484396,1.8387611097208034,42.6773155897953,0
TXN_000099,Mumbai,649.8523587394926,4.906244093291617,68.24250267843472,0
TXN_000100,Chennai,241.76965582741678,3.5824103082336465,65.834023175598,10
TXN_000101,Mumbai,24.131491795532227,4.738175522862062,56.09641290811723,5
TXN_000102,Chennai,30.114138172866575,2.2135421745165327,79.43775881090787,25
TXN_000103,Delhi,113.52396466565943,4.127563651987559,52.58192205183283,0
TXN_000104,Mumbai,379.8977824480521,4.0634345755389685,57.9721620221419,15
TXN_000105,Bangalore,136.05658790058806,3.766622607466166,69.22377705561837,15
TXN_000106,Hyderabad,123.3172608573338,4.862555901067202,60.92115540396866,15
TXN_000107,Chennai,36.719146177490664,2.574221344425262,43.38692214769876,25
TXN_000108,Hyderabad,180.40759146964436,1.5228692943590292,62.20559247592116,25
TXN_000109,Hyderabad,278.98271759452996,3.686835436976243,55.027322496417206,10
TXN_000110,Mumbai,91.80701929507764,3.9172392019088247,70.28395493899517,10
TXN_000111,Hyderabad,244.15668775075574,3.3002422938352587,61.81462012794168,10
TXN_000112,Bangalore,520.6347743078147,1.827271572533585,61.134091836568686,15
TXN_000113,Hyderabad,54.17941146701197,3.0178237666774215,47.42098603537138,25
TXN_000114,Mumbai,131.13951165532035,2.2487589462765176,57.239696305031934,15
TXN_000115,Bangalore,70.77010503335808,2.7098661126667563,71.64121312815185,10
TXN_000116,Delhi,256.15001648262114,3.5808743033786556,50.68156386550355,25
TXN_000117,Hyderabad,149.26802614094672,3.980858970763338,59.60939732294743,5
TXN_000118,Mumbai,171.0071776749914,1.9288987636053725,48.76264738021189,0
TXN_000119,Delhi,259.85940791765995,2.6213014425878134,45.79388830737997,0
TXN_000120,Delhi,95.61982938826705,2.0766462839665167,58.98169146012777,10
TXN_000121,Chennai,389.92463189194484,1.7945264554474765,62.08561397852806,15
TXN_000122,Bangalore,134.22317561830718,4.133548879983353,83.92635527079113,5
TXN_000123,Hyderabad,45.78824173839776,4.637010777747969,54.53447539384549,25
TXN_000124,Mumbai,198.5593676744582,2.480928742738307,59.39796878839341,15
TXN_000125,Chennai,256.4449768885932,4.005115697495068,44.999117784348904,10
TXN_000126,Bangalore,77.13673171935655,4.587981157457644,67.34688017888297,15
TXN_000127,Chennai,311.9247470770043,4.384496842120926,64.77713735223936,10
TXN_000128,Bangalore,374.89784690467496,1.7312535541569036,77.86073613229715,0
TXN_000129,Bangalore,68.63209393556966,4.825167526053445,73.3394658181045,0
TXN_000130,Hyderabad,635.8545683422608,2.50670576171785,64.21688002610739,15
TXN_000131,Bangalore,42.74758855707583,2.3569626446953453,54.35914200493559,5
TXN_000132,Chennai,53.849947447201366,1.2497253091111213,62.45602125468073,25
TXN_000133,Bangalore,50.542475040135756,2.944694616419532,58.66783845441887,10
TXN_000134,Hyderabad,356.6328671276199,1.4360544625637148,71.44077039885576,25
TXN_000135,Hyderabad,179.3243582802055,1.994159283709704,69.91477787954962,0
TXN_000136,Chennai,44.74964393754557,2.2677704870691255,56.44301467614294,5
TXN_000137,Delhi,107.05942923348078,4.235305293966736,42.45607464207747,5
TXN_000138,Delhi,163.29295033219427,4.501954601583586,76.0006476026451,25
TXN_000139,Bangalore,33.0731038000486,2.2098652698458787,66.98248748187847,0
TXN_000140,Mumbai,341.090816051341,4.434792484978296,56.16611915312797,25
TXN_000141,Bangalore,264.1429826680412,4.428923749479164,66.51448017724405,15
TXN_000142,Chennai,125.54229921227542,4.058603801539494,60.89833567500035,5
TXN_000143,Chennai,532.2637884575132,1.5867804560607262,75.82341511463369,5
TXN_000144,Chennai,101.13113405440922,3.761291387602916,36.842637218339675,15
TXN_000145,Chennai,641.3128064676761,4.780096258322275,55.23370840183881,0
TXN_000146,Chennai,185.35690574520336,3.7301619150686283,79.18865418574427,5
TXN_000147,Hyderabad,171.04365642402814,2.326467396431336,66.75838084160775,10
TXN_000148,Delhi,47.22016935599521,3.002317269723325,81.2712800197705,10
TXN_000149,Chennai,340.46879361320833,3.5829001734042145,45.33831488203843,0
TXN_000150,Mumbai,103.65867970253379,3.0422816349140143,72.86636059126185,15
TXN_000151,Mumbai,46.55236167240266,1.4798117669238793,72.14669308144599,25
TXN_000152,Mumbai,21.903150368440343,2.2482561786080826,39.81925757605399,0
TXN_000153,Mumbai,143.06381625708133,4.20958412221453,56.45397252560299,25
TXN_000154,Hyderabad,132.42576719877547,4.44567218438207,58.721650737671006,0
TXN_000155,Mumbai,210.59897671206411,1.549200130862281,40.56532765479113,10
TXN_000156,Chennai,351.4435408603142,4.8095470095948984,56.70477208175473,15
TXN_000157,Bangalore,32.41052002708243,2.3152904713944373,70.47819768934328,10
TXN_000158,Mumbai,217.2336940640889,3.64925495492288,55.308923285703116,15
TXN_000159,Hyderabad,51.12964912329038,4.007300583826725,62.905597868088314,25
TXN_000160,Hyderabad,312.97637788528374,4.247784938551534,62.99244339273182,0
TXN_000161,Mumbai,276.4413821916507,4.78299880890372,59.854279066334804,5
TXN_000162,Bangalore,136.73837514486507,2.2516781921152904,51.537815711694854,5
TXN_000163,Mumbai,205.80679149680938,4.4340258182062176,67.90576769860678,15
TXN_000164,Hyderabad,76.60822259170948,1.5267476137448281,40.9555948616881,15
TXN_000165,Delhi,115.56264301841924,3.820163625414371,60.103057662098195,10
TXN_000166,Chennai,278.5900858938444,3.9679109180559435,76.62583608621706,5
TXN_000167,Hyderabad,112.22394776361239,3.7108929648052817,54.63152100190541,10
TXN_000168,Mumbai,86.42791942798344,2.009258944540612,51.272145341972674,25
TXN_000169,Chennai,122.24578311272964,4.492172588060813,68.70619366530454,5
TXN_000170,Mumbai,284.2566492901136,1.67543385348158,61.961181127045585,25
TXN_000171,Mumbai,81.24217106965006,1.2145391660833234,68.9453673846832,0
TXN_000172,Delhi,48.63078784119434,3.8698599624476486,60.46198182834327,10
TXN_000173,Chennai,206.72652226029254,2.9019028609309347,31.340490590985848,15
TXN_000174,Chennai,282.2862159927347,4.396392079834705,74.15896092510839,5
TXN_000175,Delhi,35.910361414713265,2.533588564233036,84.8403165897393,10
TXN_000176,Hyderabad,61.14068274622029,1.6731143540308513,75.40849208203544,15
TXN_000177,Mumbai,42.96778010912527,4.345768769879479,17.533707299162884,0
TXN_000178,Bangalore,84.14312923340843,3.1956385265602867,65.4130585500668,5
TXN_000179,Mumbai,109.77130218803183,1.7567831695614196,54.39905027309945,25
TXN_000180,Mumbai,227.2416041725734,3.881535994345783,46.98907495665949,0
TXN_000181,Hyderabad,177.96594883032523,3.044454553958002,61.472785939659275,15
TXN_000182,Mumbai,165.50459230233966,3.4172519289612793,58.21263246120335,5
TXN_000183,Delhi,85.16650571104564,2.8435933528263275,66.10389365135809,5
TXN_000184,Delhi,296.2504767551462,4.314835935272026,60.67896227166545,0
TXN_000185,Chennai,115.59647660658891,4.318250862732199,46.55025471733228,5
TXN_000186,Bangalore,600.2363624892337,3.837555287297545,53.08077867908435,15
TXN_000187,Mumbai,170.8265565514659,1.421605509585849,51.14449732409981,0
TXN_000188,Mumbai,40.24667857715379,4.355415447616275,39.402201879066645,25
TXN_000189,Hyderabad,189.1339916766133,3.6840519221316392,43.5402642725534,0
TXN_000190,Delhi,78.97950453794154,3.788096664017198,57.46717596137767,0
TXN_000191,Bangalore,193.91072960373296,2.4519313616154865,77.08504890368735,25
TXN_000192,Chennai,30.82773576043165,4.517118224628026,53.573315043614464,15
TXN_000193,Delhi,48.83422856886823,3.90148640093943,50.91083070296652,10
TXN_000194,Chennai,310.41785765271953,1.4503618661167779,45.82455831992609,10
TXN_000195,Hyderabad,58.65628149601773,2.6311121376246507,60.366437939944205,25
TXN_000196,Hyderabad,292.13861181692477,4.545521447840567,74.15111201532152,15
TXN_000197,Mumbai,69.1248709068121,1.188786806789516,84.03219319690311,5
TXN_000198,Bangalore,174.45331516253523,4.845666478568198,63.42479252066024,25
TXN_000199,Chennai,197.6993552644458,3.716650273278251,61.679924911637215,10
TXN_000200,Delhi,127.81737219328242,3.5255039105735064,53.47832271295748,15
TXN_000201,Hyderabad,74.64358252834731,2.0822370259519656,55.481200542107864,0
TXN_000202,Mumbai,55.86128902470287,1.9951671549567083,67.55010109260843,15
TXN_000203,Mumbai,25.06289288158411,4.768232877954382,56.22149601524305,15
TXN_000204,Chennai,74.34929178518139,2.193089816936491,58.05261063399103,10
TXN_000205,Hyderabad,178.834961913833,4.102021186875998,59.695832702994906,10
TXN_000206,Bangalore,437.83241688640607,2.5724871928283166,52.91006266911029,5
TXN_000207,Hyderabad,327.4293899144599,1.557016283138816,59.100248891069384,5
TXN_000208,Chennai,237.9066537121067,1.0428611907814358,35.76712645451038,25
TXN_000209,Chennai,252.9922015120552,3.1770293480610032,66.58603059622155,0
TXN_000210,Hyderabad,184.03695258825098,4.903115274195731,88.22126206766465,5
TXN_000211,Chennai,65.22392199459053,2.476544775236818,53.3754766180432,10
TXN_000212,Hyderabad,376.5882638292636,2.4287693359721794,64.48604574002003,15
TXN_000213,Delhi,186.63263261301032,2.3763664713977684,70.21891584295422,25
TXN_000214,Hyderabad,143.29737318295707,3.0821753492194337,75.36258327260954,5
TXN_000215,Hyderabad,37.646929682639694,2.762659533697174,56.82814213511785,15
TXN_000216,Chennai,108.87465850759057,4.519658506908058,38.36019295573537,15
TXN_000217,Chennai,112.52747372044934,3.022083166893961,63.20678341018515,5
TXN_000218,Mumbai,319.88797877854466,3.031031352754275,61.54354428785312,0
TXN_000219,Mumbai,138.66303484786465,1.5534863788822264,55.852003503887964,0
TXN_000220,Delhi,91.80230846713677,4.930958163641543,58.39785452538791,25
TXN_000221,Mumbai,584.5425740528508,1.9998915634753187,61.72416534021278,0
TXN_000222,Hyderabad,37.601569944013775,1.2934562698384107,64.3411439052462,25
TXN_000223,Chennai,102.36960479770025,3.652584995900835,63.83771652287901,10
TXN_000224,Mumbai,26.439988746032213,3.3814654806274906,57.387772085986455,5
TXN_000225,Mumbai,222.00574244947188,2.660582615970983,64.61134601983142,15
TXN_000226,Delhi,395.29550467458165,2.6887689355227122,56.579629820701655,25
TXN_000227,Delhi,69.28338723710291,4.140255684185725,67.70430601842384,0
TXN_000228,Hyderabad,313.1505943269244,1.7828505603985962,52.47068597428199,25
TXN_000229,Chennai,71.84292018774491,4.281013275779559,60.87669830579475,25
TXN_000230,Delhi,382.48096769209565,3.5949884555800726,40.51513701459324,0
TXN_000231,Mumbai,230.34033374182542,2.6758790951180975,55.561074366514234,0
TXN_000232,Chennai,265.14166507646576,2.8321144663354745,66.80986465355974,5
TXN_000233,Chennai,22.72559696212467,2.026588828744383,47.59518159950318,15
TXN_000234,Mumbai,513.7587458654596,4.008457330787899,56.158794283799,5
TXN_000235,Delhi,214.56185782470246,3.051498969221071,31.139165401077484,5
TXN_000236,Mumbai,74.52280420965845,2.2834181709993744,43.58311069761613,0
TXN_000237,Chennai,285.26035574073614,3.384200463043801,46.722305326633176,0
TXN_000238,Bangalore,69.59286164109787,4.982937808205293,61.22101260925967,15
TXN_000239,Bangalore,329.2447696121625,2.7410491186262154,64.00090814871255,25
TXN_000240,Hyderabad,37.91560137216413,4.682765603114478,59.32733320871763,5
TXN_000241,Mumbai,202.450325006628,2.3800673596982644,55.40887940535146,15
TXN_000242,Mumbai,136.7072556450883,1.2189308276999435,55.45077901981503,5
TXN_000243,Hyderabad,35.22759822897643,1.8169684254737155,68.59254898848593,25
TXN_000244,Hyderabad,61.5397752332452,2.674780573310737,62.553838162596634,5
TXN_000245,Hyderabad,21.872241271254204,1.878539714378276,55.99265284433565,10
TXN_000246,Chennai,114.8834564990423,1.0009081528730221,75.51959394289511,15
TXN_000247,Mumbai,73.77261422557916,4.6600061509901085,83.39970049195321,0
TXN_000248,Chennai,156.8289275623358,4.3755176449237165,45.05109059719596,5
TXN_000249,Hyderabad,72.91050799178551,3.9691689259477885,66.27012084252614,15
TXN_000250,Mumbai,73.48390934370111,1.6712583825841145,97.07867529223662,15
TXN_000251,Chennai,223.91468342405392,1.4814543048399442,63.36246649260233,5
TXN_000252,Chennai,27.401043985993304,1.2704189978895326,61.38531163397132,0
TXN_000253,Hyderabad,369.79435432867683,3.896116755091685,59.331192721276636,0
TXN_000254,Mumbai,306.8491297421114,4.715231842751541,65.88217820988889,5
TXN_000255,Hyderabad,185.30482692701182,2.722143283652148,69.0587899985986,15
TXN_000256,Mumbai,154.92299601145103,1.4765626879841927,45.06279750996981,0
TXN_000257,Bangalore,354.2643335664584,3.0495712829284263,59.68219646053406,5
TXN_000258,Delhi,50.745856412598314,2.3953276298345205,32.76602562603109,5
TXN_000259,Delhi,32.33926404861536,2.499299697399991,57.488200600542,5
TXN_000260,Delhi,61.06888100514784,3.485322496622829,49.16773687413513,15
TXN_000261,Hyderabad,257.4035353794101,3.8748724530488095,64.0701309496258,0
TXN_000262,Bangalore,25.292831524298975,1.4424143954926434,40.12343367430769,15
TXN_000263,Mumbai,151.13089088293506,1.1423609232259055,53.85219227449086,10
TXN_000264,Chennai,828.4832163290125,4.9773212107428595,71.59853100624734,0
TXN_000265,Mumbai,310.37506157536535,1.9309133956622073,51.88400218266899,15
TXN_000266,Chennai,130.54783580132266,1.2153220996338363,37.14077067098537,0
TXN_000267,Mumbai,29.863434822879725,1.75950131638368,63.09039783754781,10
TXN_000268,Bangalore,287.0103731490109,1.1558313853938569,52.961652082888364,25
TXN_000269,Chennai,157.06103863155582,2.5672435784686867,57.76937476712524,5
TXN_000270,Hyderabad,38.31378909542259,4.209607137805297,51.24156496244889,15
TXN_000271,Mumbai,34.78376946116923,2.3649777990308825,83.69276093376035,10
TXN_000272,Mumbai,380.57115961765084,2.776733627513466,41.30312716975784,10
TXN_000273,Chennai,185.93631660320767,3.702347094269755,94.00194734273127,0
TXN_000274,Hyderabad,285.1655479283607,3.0355762802795208,55.31236163098377,0
TXN_000275,Hyderabad,336.76855561324123,4.445782744085297,62.20135891461762,5
TXN_000276,Bangalore,147.21505055973802,4.464142700183026,53.1024429887462,0
TXN_000277,Hyderabad,129.2994764467368,1.0396427819646146,52.60039728173455,15
TXN_000278,Hyderabad,104.43035631418616,4.112185225932796,50.5820411588084,15
TXN_000279,Hyderabad,77.17733301700747,2.8429344009666955,67.21509554452362,15
TXN_000280,Delhi,105.53220348247008,4.955362165214652,43.07040367647532,25
TXN_000281,Bangalore,243.0031887000089,2.9329283035017406,64.36930253091202,15
TXN_000282,Mumbai,158.16663617256654,4.94758378155319,33.78608717937829,0
TXN_000283,Chennai,354.5721658444004,4.018277444822946,63.282345253701166,0
TXN_000284,Mumbai,107.8808785882916,1.9944195384532253,70.1897112711863,15
TXN_000285,Bangalore,160.12604431479332,3.1535799171478307,44.70577071231157,10
TXN_000286,Chennai,169.66886895363896,4.968542557914331,68.14491122062492,10
TXN_000287,Bangalore,154.36191959892693,4.430122431007694,60.616624927491856,10
TXN_000288,Hyderabad,201.91862188294667,1.3894675751648844,79.18111746429408,5
TXN_000289,Chennai,60.65982795749191,3.8254879872399843,49.737523412266924,25
TXN_000290,Hyderabad,127.72783953536208,2.382318343483252,93.79183084467276,15
TXN_000291,Mumbai,36.50986902174962,1.0279290475213925,31.310614148097148,5
TXN_000292,Mumbai,92.80081062485894,2.6139238761079984,56.04595439236649,10
TXN_000293,Chennai,120.31709130031298,1.9390176868998852,39.6171634725248,15
TXN_000294,Chennai,178.42961463789325,4.275477082081887,82.21265012219719,5
TXN_000295,Bangalore,470.9615196847914,2.349322435383062,56.85958807420996,0
TXN_000296,Bangalore,157.68795864996503,4.310094775815268,57.93977907156861,10
TXN_000297,Hyderabad,224.1489239534888,1.0023917553391812,65.31885717702255,5
TXN_000298,Chennai,125.86377332835158,2.2312766001044766,59.94233776407255,0
TXN_000299,Mumbai,170.81093370761025,1.9646608572310478,52.874861323183985,10
TXN_000300,Bangalore,31.036036774419507,1.934269444274444,44.92023299245142,25
TXN_000301,Bangalore,64.03320858277087,1.2727464790618508,62.02216082800115,10
TXN_000302,Mumbai,87.37801410642358,1.748497081642007,64.54600359227373,25
TXN_000303,Bangalore,115.93907248508131,3.2221982795424795,68.34452683682075,25
TXN_000304,Hyderabad,27.00852260035118,2.165444291350978,82.95272220367826,25
TXN_000305,Chennai,42.62763658069958,2.669579129316592,33.91477314703209,15
TXN_000306,Mumbai,68.61338811550118,2.507467521388754,59.18739363176754,15
TXN_000307,Chennai,553.8498348847386,4.503619699999579,74.30085402985713,25
TXN_000308,Bangalore,80.3735072966168,4.621195996042061,58.505730906733625,0
TXN_000309,Bangalore,118.67889539431266,2.97182788662344,31.941930555680756,25
TXN_000310,Mumbai,52.74163256684645,2.3206238012624176,44.50752510180095,5
TXN_000311,Hyderabad,161.54160877098738,1.4272028160094545,63.94283819612783,25
TXN_000312,Delhi,69.41801418671182,4.81361151752838,63.50636753860009,15
TXN_000313,Mumbai,54.78840478238753,1.2409077796011898,68.07023638009225,15
TXN_000314,Delhi,129.02812839866309,2.1906011102731218,50.62789267742179,5
TXN_000315,Delhi,20.828151790596465,2.1922648046800166,63.118598819031575,5
TXN_000316,Hyderabad,21.154032840560046,2.2816051445608596,48.649640305244105,10
TXN_000317,Delhi,57.09023553011459,1.657147373089637,63.119495923724294,0
TXN_000318,Delhi,25.611884875729373,4.132645723694789,60.638546365242476,0
TXN_000319,Hyderabad,37.14770287441493,1.4899914478639569,50.14967975804515,0
TXN_000320,Delhi,82.06859651075463,3.539626636612651,78.69820356915224,15
TXN_000321,Delhi,263.3675914138469,1.4953841068232698,39.532368598051356,0
TXN_000322,Delhi,147.3118613886969,1.2821425503718262,58.300548203873674,10
TXN_000323,Mumbai,127.8213651482094,4.6377180147435055,49.88513322810828,10
TXN_000324,Mumbai,72.1124385554971,1.7605150652748227,82.0104244302753,0
TXN_000325,Mumbai,422.69485153793244,4.285000618238817,67.18077609144503,5
TXN_000326,Hyderabad,95.87945398620025,3.1785234844285433,52.20827549555533,10
TXN_000327,Bangalore,33.668151517486336,1.3114260784350784,56.64341652815553,5
TXN_000328,Delhi,163.9840964314931,4.82179276575227,82.33508848776634,15
TXN_000329,Delhi,38.12839173059943,1.98784466796757,48.64469241923963,10
TXN_000330,Hyderabad,83.51911661348984,4.438581381410426,38.8266219332333,5
TXN_000331,Delhi,126.21230445796192,1.6752400231382567,63.49208234956577,0
TXN_000332,Mumbai,330.9861503448375,4.4157715285674115,63.763684408893845,15
TXN_000333,Bangalore,122.04843869839296,1.052915251621176,67.99241488067833,25
TXN_000334,Chennai,201.72957681387652,3.0471218262779227,68.07150913046343,25
TXN_000335,Delhi,760.4023612967165,4.077770317686227,81.2484678088056,0
TXN_000336,Mumbai,41.14627488739723,4.739182069971133,39.38235011548757,15
TXN_000337,Chennai,68.18200745703524,4.636808544825948,45.56636166425601,15
TXN_000338,Bangalore,95.27395472547124,4.27849947819058,67.94644000735425,15
TXN_000339,Chennai,102.1826278282196,4.552765398645216,46.73249397942672,15
TXN_000340,Mumbai,99.40473161094242,1.796878743348306,42.52094432088764,25
TXN_000341,Chennai,377.26210740678715,2.136737182846915,82.39013462742325,5
TXN_000342,Hyderabad,207.78164242541382,2.155874099684234,40.560694420028554,15
TXN_000343,Chennai,160.4377501447629,2.5082157240067953,55.78473555467225,5
TXN_000344,Delhi,75.52324847440983,2.573282681540755,59.28759058522315,15
TXN_000345,Delhi,280.4121490816567,3.178221298618702,75.70963970355933,10
TXN_000346,Hyderabad,485.3657590697234,1.6395190534657655,37.57436330061035,10
TXN_000347,Mumbai,278.2216716297599,3.7649866551439573,64.98570181807499,10
TXN_000348,Delhi,20.234949687206264,1.670266157218026,49.315475300879065,15
TXN_000349,Bangalore,171.75570276006817,2.24123392841819,67.53133455110941,5
TXN_000350,Delhi,27.873372124256683,3.013380522424616,49.11830728767769,25
TXN_000351,Delhi,64.68152348337135,4.185762246093909,78.86767507422933,0
TXN_000352,Mumbai,29.205484037294944,3.957876932954909,49.18835977888494,25
TXN_000353,Chennai,158.8737002193188,3.582137425642089,30.456243529321,15
